"211","SCNF_12","366","letharia",NA,1997,"PIXE",0.662,0.325,NA,NA,NA,0.058,NA,2.53,NA,NA,NA,0.01,2.22,18.5,247,95.5,NA,NA,5.01,10.1,0.01,NA,30.2,29.5,10,46.4,232,3.04,0.215,0.4,8.37,NA,"45.304","-113.7731"
"212","SCNF_10","757","rhizoplaca",NA,1999,"PIXE",2.2,0.37,NA,NA,0.087,0.096,3900,3.1,NA,101,NA,19.6,6.4,5.8,4100,280,NA,NA,3.6,18,2.5,16700,62,490,15.8,35,210,4.2,16.8,0.17,8.37,NA,"44.74215","-113.6305"
"213","HTNF97_05_14","966","rhizoplaca",NA,2002,"PIXE",2.782,0.11,NA,NA,0.00519,0.015,293,2.75,NA,104,NA,12.1,5.62,5.09,2374,27.5,NA,NA,4.15,30.4,1.2,1232,74.6,284,11.8,32.1,197,7.16,7.29,0.16,8.36,NA,"36.426783","-115.9739"
"214","SCNF_10","321","letharia",NA,1995,"PIXE",0.923,0.337,NA,NA,NA,0.072,NA,2.35,NA,NA,NA,0.01,0.085,2.22,93,197,NA,NA,0.01,4.36,0.01,NA,21.8,35.1,0.005,32.2,275,4.03,0.215,0.07,8.35,NA,"44.74215","-113.6305"
"215","MI_ReInvent_15","884","rhizoplaca ",NA,2001,"PIXE",1.8872,0.4005,NA,NA,0.1783,0.1374,NA,10.4,NA,102,NA,12.6,5.78,13.5,3318,55.4,NA,NA,3.85,41.9,1.99,12967,28.1,401,11.4,42.3,NA,NA,NA,0.319,8.274,NA,"46.84818","-111.7377"
"216","MLNF_7","445","xanthoparmelia",NA,1995,"PIXE",3.02,0.445,NA,NA,0.0712,0.095,NA,5.84,NA,105,NA,0.01,8.49,15.6,5390,191,NA,NA,5.29,78.7,0.01,NA,112,653,26.3,72.4,475,17.9,17.4,0.215,8.25,NA,"39.51842","-111.7335"
"217","HTNF97_05_7","1050","xanthomendoza",NA,2007,"PIXE",0.256,0.605,NA,NA,0.1347,0.142,1058,2.22,NA,58.6,NA,9.88,5.65,6.83,2205,92.8,NA,NA,2.67,5.27,1.7,4942,16.5,268,9.34,123,1245,16.3,9.63,0.06,8.23,NA,"36.361","-115.671433"
"218","MI_ReInvent_18","1183","letharia",2009,2009,"nk",0.53,0.31,0.048,0.62,0.053,0.069,NA,1.51,NA,46.31,0.24,0.38,2.39,4.48,193.2,114.13,0.5,29.29,0.91,3.5,1.46,0.245,1.37,23.49,0.005,53.76,NA,NA,NA,0.08,8.22,NA,"45.98753","-115.241"
"219","SCNF_4","592","rhizoplaca",NA,1995,"PIXE",1.96,0.42,NA,NA,0.172,0.128,5500,6.5,NA,99,NA,19.1,3.9,10.7,4900,NA,101,NA,3.3,31,2.1,17100,95,600,13.8,37,450,6,11,0.29,8.17,NA,"44.63188","-113.5596"
"220","MI_ReInvent_7","166","rhizoplaca ",NA,1992,"PIXE",0.93,0.44,NA,NA,NA,0.14,NA,58,NA,NA,NA,0.01,26,98,3500,52,NA,NA,90,110,0.01,NA,53,430,0.005,160,NA,NA,NA,0.612,8.14,NA,"46.05645","-112.9821"
"221","SCNF_24","382","rhizoplaca",NA,1997,"PIXE",4.48,0.326,NA,NA,0.127,0.137,NA,1.84,NA,1.3,NA,0.01,4.38,4.78,2220,64.7,NA,NA,2.3,9.03,0.01,NA,186,277,12.7,17.6,933,6.78,7.37,0.7,8.01,NA,"45.5121","-115.0433"
"222","SCNF_31","476","rhizoplaca",NA,1997,"PIXE",0.083,0.23,NA,NA,0.076,0.063,710,2.4,NA,51,NA,5.5,2.2,3.6,760,18.3,NA,NA,0.8,5.7,1.64,2500,6.7,95,10.5,29,280,4.4,NA,0.12,8,NA,"43.70932","-113.8352"
"223","SCNF_13","354","letharia",NA,1997,"PIXE",0.588,0.203,NA,NA,0.0514,0.039,NA,1.84,NA,34.8,NA,0.01,3.2,1.19,262,278,NA,NA,2.54,5.12,0.01,NA,41.7,32.8,0.005,41.8,548,3.67,0.215,0.03,7.99,NA,"44.46482","-114.7351"
"224","MI_ReInvent_35","1049.1","usnea",NA,2003,"PIXE",0.1953,0.3874,NA,NA,0.0998,0.034,93,1.28,NA,50.5,NA,4.16,1.45,4.25,303,427,NA,NA,1.16,4.28,1.16,351,11.2,38,7.4,42.1,167,5.82,14.1,0.101,7.974,NA,"47.68855","-113.9222"
"225","SCNF_19","356","rhizoplaca",NA,1997,"PIXE",4.7,0.21,NA,NA,0.09,0.095,NA,4.3,NA,92,NA,17.1,4.6,5.9,2700,41,NA,NA,3.2,26,1.7,NA,45,340,1,43,1220,12.7,8.8,0.14,7.94,NA,"43.71343","-113.1004"
"226","UWCNF_8","426","rhizoplaca",NA,1995,"PIXE",7.6,0.408,NA,NA,NA,0.053,NA,7.37,NA,NA,NA,0.01,22.3,6.75,6240,71.2,NA,NA,11.9,24.1,0.01,NA,110,787,24.6,37.6,118,8.98,22.8,0.18,7.93,NA,"40.3294","-111.5293"
"227","SCNF_14","353","rhizoplaca",NA,1997,"PIXE",1.48,0.515,NA,NA,0.145,0.111,NA,5.68,NA,91.4,NA,0.01,6,6.4,4800,106,NA,NA,2.88,11.6,0.01,NA,95.8,605,12.6,39,697,7.2,17.8,0.16,7.93,NA,"44.60762","-114.8079"
"228","SCNF_4","1016","rhizoplaca",NA,2006,"PIXE",2.075,0.173,NA,NA,0.0466,0.032,582,2.6,NA,109,NA,13.1,3.91,4.24,2644,NA,62.6,NA,4.45,12.1,2.04,3443,85.5,334,9.88,33.3,80.3,4.02,6.25,0.13,7.92,NA,"44.63188","-113.5596"
"229","SCNF_28","935","xanthoparmelia",NA,2006,"PIXE",0.936,0.202,NA,NA,0.0135,0.014,363,2.98,NA,146,NA,16.8,4.54,9.11,4722,102,NA,NA,3.52,8.56,1.1,1609,68.4,597,19.2,30.2,125,15.8,18.4,0.3,7.91,NA,"44.36985","-113.2655"
"230","MI_ReInvent_8","798","rhizoplaca ",NA,2000,"PIXE",1.7634,0.2557,NA,NA,0.1371,0.1159,NA,3,NA,56,NA,11,2,7,2081,30,NA,NA,1,38,1,7987,12,263,9,30,NA,NA,NA,0.233,7.91,NA,"46.05427","-113.2763"
"231","UWCNF_3","408","xanthomendoza",NA,1995,"PIXE",0.374,0.942,NA,NA,NA,0.268,NA,4.04,NA,NA,NA,0.01,9.36,12.7,3030,68,NA,NA,3.47,20.3,1.9,NA,38.7,383,0.005,97.6,1600,16.5,14.5,0.13,7.91,NA,"39.75353","-111.8163"
"232","SCNF_20","371","xanthoparmelia",NA,1995,"PIXE",9.15,0.925,NA,NA,NA,0.113,NA,5.08,NA,NA,NA,12.9,6.96,717,4320,329,NA,NA,7.31,49,NA,NA,61,547,28.9,517,536,14.9,40.1,1.39,7.9,NA,"45.58907","-114.0486"
"233","HTNF97_05_15","978","xanthomendoza",NA,2007,"PIXE",0.127,0.274,NA,NA,0.0456,0.029,298,0.9,NA,42.4,NA,4.34,1.78,3.97,1069,25.4,NA,NA,1.38,6.45,0.65,1896,8.25,136,5.23,40.9,434,3.49,5.2,0.1,7.86,NA,"36.3103","-115.67715"
"234","SCNF_7","290","letharia",NA,1995,"PIXE",0.549,0.252,NA,NA,NA,0.069,NA,0.02,NA,NA,NA,0.01,2.06,2.11,430,NA,109,NA,0.77,16.5,0.01,NA,16.6,55.3,0.005,19.2,497,3.29,3.1,0.11,7.78,NA,"45.14422","-114.0093"
"235","UWCNF_7","418","xanthomendoza",NA,1995,"PIXE",0.367,0.845,NA,NA,NA,0.165,NA,4,NA,NA,NA,0.01,7.29,15,3360,78.8,NA,NA,4.65,17.6,1.27,NA,27.9,433,10.7,110,731,12.4,20,0.136,7.76,NA,"39.90448","-111.7343"
"236","HTNF97_05_3","977","xanthomendoza",NA,2007,"PIXE",0.21,0.883,NA,NA,0.1508,0.133,506,1.72,NA,90.1,NA,8.64,6.13,6.8,1935,80.3,NA,NA,3.76,6.74,1.8,2821,13.4,250,8.35,152,1176,12.4,18,0.04,7.74,NA,"36.275417","-115.658167"
"237","MI_ReInvent_25","269","letharia",NA,1994,"PIXE",0.115,0.214,NA,NA,NA,0.06,NA,0.02,NA,NA,NA,0.01,0.085,1.73,525,47.2,NA,NA,1.1,0.43,0.01,NA,7.75,67.9,0.005,20.9,NA,NA,NA,0.083,7.732,NA,"46.4425","-114.7227"
"238","SCNF_3","1099","letharia",2006,NA,"PIXE",0.162,0.097,NA,NA,0.0323,0.033,124,2.93,NA,76.5,NA,6.89,3.05,2.21,346,142,NA,NA,2.59,0.43,3.04,516,10.1,45.5,11.1,25.2,324,7.76,4.96,0.09,7.6,NA,"45.10703","-114.5202"
"239","MLNF_4","342","rhizoplaca ",NA,2000,"PIXE",7.96,0.415,NA,NA,0.121,0.103,NA,5.15,NA,1.3,NA,13.3,10.4,9.16,3150,60.2,NA,NA,4.39,22.4,0.01,NA,86,415,11.6,29.2,966,6.19,9.84,0.314,7.59,NA,"36.96613","-111.4588"
"240","MI_ReInvent_24","848","xanthoparmelia",NA,2001,"PIXE",1.609,0.5304,NA,NA,0.1772,0.0877,NA,2.86,NA,277,NA,36.9,8.6,7.72,11001,164,NA,NA,5.65,12.7,2.6,3030,103,1453,37.7,52.7,NA,NA,NA,0.146,7.571,NA,"46.33528","-115.3145"
"241","MI_ReInvent_23","319","letharia",NA,1994,"PIXE",0.211,0.237,NA,NA,NA,0.0451,NA,1.17,NA,NA,NA,0.01,0.085,1.78,451,61.8,NA,NA,0.61,0.43,0.01,NA,14.7,59.7,0.005,26.6,177,3.16,0.215,0.067,7.554,NA,"45.86725","-114.7303"
"242","MI_ReInvent_1","784","rhizoplaca",NA,2000,"PIXE",0.1333,0.2645,NA,NA,0.1155,0.0649,NA,2,NA,43,NA,5,2,3,1048,33,NA,NA,1,8,1,3294,11,139,6,19,NA,NA,NA,0.158,7.54,NA,"45.88468","-113.7167"
"243","MI_ReInvent_18","1180","letharia",2009,2009,"nk",0.32,0.3,0.068,0.71,0.065,0.045,NA,0.7,NA,41.72,0.22,0.45,2.59,5.32,187.88,289.8,0.005,48.94,3.22,3.91,0.66,0.245,12.7,24.93,0.005,44.67,NA,NA,NA,0.119,7.54,NA,"45.98753","-115.241"
"244","MI_ReInvent_32","921","letharia",NA,2001,"PIXE",0.3747,0.2294,NA,NA,0.1135,0.151,NA,2.25,NA,61,NA,4.6,4.15,4.87,665,128,NA,NA,4.24,13.6,3.33,2705,10.9,88.3,11,56.9,NA,NA,NA,0.086,7.531,NA,"46.69505","-114.2093"
"245","SCNF_3","105","letharia",1988,NA,"PIXE",0.822,0.241,NA,NA,NA,0.07,NA,1.84,NA,NA,NA,NA,NA,1.91,286,224,NA,NA,0.64,6.88,0.01,NA,36.3,38,0.005,37.3,963,6.03,5.59,0.05,7.53,NA,"45.10703","-114.5202"
"246","MI_ReInvent_31","874","letharia",NA,2001,"PIXE",0.1498,0.1539,NA,0.81,0.0953,0.0699,NA,3.05,NA,34.6,NA,2.36,2.31,1.71,263,134,NA,NA,2.66,5.89,2.45,639,12,35,6.09,27.5,NA,NA,NA,0.062,7.514,NA,"46.507","-114.2388"
"247","Idaho, Lemhi Co., Salmon and Challis NF, Purcell Springs","403","rhizoplaca",NA,1995,"PIXE",3.7,0.27,NA,NA,0.104,0.07,NA,3.4,NA,75,NA,18,5.7,6.3,3300,72,NA,NA,4.7,22,1.65,NA,73,440,11.6,25,1560,11.1,12.1,0.252,7.5,NA,NA,NA
"248","MI_ReInvent_46","987","usnea",NA,2003,"PIXE",0.243,0.1121,NA,NA,0.042,0.0247,77.4,1.89,NA,61.2,NA,2.39,1.53,2.16,257,25.4,NA,NA,2.16,4.27,1.86,367,12.8,34.4,8.53,23.1,115,5.51,4.59,0.094,7.471,NA,"47.84748","-112.7812"
"249","SCNF_11","596","letharia",NA,1995,"PIXE",0.21,0.26,NA,NA,0.067,0.069,151,2.3,NA,47,NA,4.4,2.1,3.6,440,NA,200,NA,1.53,6.3,2.5,3500,9.1,59,8.2,22,380,4.1,4.1,0.16,7.46,NA,"45.14807","-113.9964"
"250","Whiskey Spring","1089","xanthomendoza",NA,2007,"PIXE",0.173,0.339,NA,NA,0.0781,0.057,285,2.82,NA,89.6,NA,16.4,3.68,3.44,1302,52.2,NA,NA,4.4,6.34,2.48,1733,17.2,175,16.2,78.2,360,8.2,13.6,0.04,7.44,NA,NA,NA
"251","UWCNF_7","417","rhizoplaca",NA,1995,"PIXE",12.2,0.238,NA,NA,NA,0.083,NA,0.02,NA,NA,NA,0.01,6.4,9.86,2460,29.5,NA,NA,3.97,94.9,0.01,NA,114,331,0.005,16.9,294,5.25,11.8,0.58,7.43,NA,"39.90448","-111.7343"
"252","MI_ReInvent_10","1184","letharia",2009,2009,"nk",0.42,0.26,0.05,0.39,0.051,0.06,NA,1.46,NA,13.55,0.45,0.13,2.24,3.79,86.98,123.4,0.2,21.22,0.99,5.85,1.36,7.87,9.27,11.73,0.005,31.39,NA,NA,NA,0.1207,7.42,NA,"46.09467","-113.232"
"253","MI_ReInvent_45","985","usnea",NA,2003,"PIXE",0.2194,0.0894,NA,NA,0.0306,0.0228,34,2.96,NA,26.4,NA,1.52,1.55,2.07,178,24.8,NA,NA,0.71,13.7,2.84,144,6.74,24,4.2,16,89.3,3.59,5.03,0.129,7.417,NA,"47.95903","-112.8036"
"254","UWCNF_11","428","rhizoplaca",NA,1995,"PIXE",9.34,0.278,NA,NA,NA,0.107,NA,3.59,NA,NA,NA,0.01,10.3,7.85,2380,25.5,NA,NA,5.74,43.8,0.01,NA,138,321,12.9,30.3,142,11,7.42,0.26,7.41,NA,"40.48597","-111.7057"
"255","HTNF97_05_11","888","xanthomendoza",NA,2002,"PIXE",0.79,2.517,NA,NA,0.5525,0.578,4229,8.42,NA,409,NA,44.3,15.7,22.3,8642,391,NA,NA,14,23.1,6.05,19123,74.4,1187,39.7,256,5823,60.5,40.4,0.09,7.28,NA,"36.2201","-115.598217"
"256","SCNF_29","937","xanthoparmelia",NA,2006,"PIXE",0.299,0.171,NA,NA,0.0232,0.026,360,1.48,NA,89.1,NA,8.98,0.44,4.73,335,44.6,NA,NA,2.74,12.3,1.79,2228,24.8,321,11.1,31.4,153,10.9,11.8,0.15,7.27,NA,"44.6382","-113.651"
"257","UNF_1","741","xanthomendoza",NA,1999,"PIXE",0.7572,0.986,NA,NA,0.2141,0.274,4553,5,NA,118,NA,17,6,11,3845,136,NA,NA,4,9,2,19029,51,531,14,65,2409,21,18,NA,7.24,NA,NA,NA
"258","Idaho, Lemhi O., Salmon NF, east of Horse Creek","287","letharia",NA,1991,"PIXE",0.16,0.252,NA,NA,NA,0.0554,NA,NA,NA,NA,NA,NA,13,2.61,581,31.3,NA,NA,7.07,6.8,NA,NA,10.7,80.4,NA,28.4,296,3.88,2.04,0.0919,7.23,NA,NA,NA
"259","MI_ReInvent_3","790","rhizoplaca ",NA,2000,"PIXE",1.4553,0.3169,NA,NA,0.1085,0.079,NA,6,NA,114,NA,18,3,11,3913,94,NA,NA,3,49,2,12453,72,542,12,51,NA,NA,NA,0.216,7.22,NA,"45.86228","-113.4394"
"260","MI_ReInvent_20","875","letharia",NA,2001,"PIXE",0.4032,0.212,NA,NA,0.0886,0.0492,NA,3.54,NA,45.3,NA,3.19,2.67,1.91,279,158,NA,NA,1.2,12.8,3.7,1027,13.9,38.7,9.06,38.8,NA,NA,NA,0.049,7.209,NA,"45.71687","-114.5018"
"261","HTNF97_05_12","905","xanthomendoza",NA,2002,"PIXE",0.226,0.665,NA,NA,0.1433,0.149,1287,2.63,NA,126,NA,11.9,4.31,6.16,2775,113,NA,NA,4.38,7.18,2.14,5424,22,386,13.1,74.9,1283,15,12.3,0.08,7.19,NA,"36.2201","-115.683267"
"262","SCNF_14","940","rhizoplaca",NA,2006,"PIXE",0.5,0.23,NA,NA,0.0203,0.016,328,1.65,NA,76.6,NA,8.88,2.12,5,1787,55,NA,NA,1.27,10.2,1.17,1410,22.2,249,8.08,36.1,351,3,5.83,0.14,7.18,NA,"44.60762","-114.8079"
"263","HTNF97_05_9","810","xanthomendoza",NA,2002,"PIXE",0.49,1.14,NA,NA,0.32,0.22,2900,2.2,NA,74,NA,10.5,6.7,7.1,2800,138,NA,NA,3.7,6.5,1.34,10400,23,390,10.9,120,2100,21,23,0.06,7.18,NA,"36.382767","-115.740967"
"264","UNF_1","729","xanthomendoza",NA,1999,"PIXE",0.55,0.88,NA,NA,0.18,0.21,3300,3.1,NA,61,NA,13,3.8,10.3,3300,100,NA,NA,2.9,10.2,1.53,13700,37,460,10.2,67,4700,12.4,16.4,NA,7.17,NA,NA,NA
"265","MI_ReInvent_25","843","letharia",NA,2001,"PIXE",0.181,0.3659,NA,NA,0.233,0.146,NA,6.01,NA,108,NA,6.27,5.37,3.74,691,60,NA,NA,3.36,14,1.49,2184,15.1,96.5,19.4,18.1,NA,NA,NA,0.207,7.161,NA,"46.4425","-114.7227"
"266","SCNF_28","934","letharia",NA,2006,"PIXE",0.27,0.101,NA,NA,0.0141,0.024,50.1,1.42,NA,37.8,NA,3.43,1.49,2.42,377,66.3,NA,NA,0.79,5.2,1.16,314,13.8,52.7,4.74,23.2,186,7.17,3.07,0.1,7.15,NA,"44.36985","-113.2655"
"267","UWCNF_10","427","rhizoplaca",NA,1995,"PIXE",3.2,0.496,NA,NA,NA,0.18,NA,5.93,NA,NA,NA,0.01,12.1,14.2,4570,61.9,NA,NA,4.73,67.8,0.01,NA,52.5,640,15.7,76.9,189,12.6,22.1,0.185,7.14,NA,"40.40203","-111.6442"
"268","HTNF97_05_10","813","xanthomendoza",NA,2000,"PIXE",0.39,0.83,NA,NA,0.191,0.14,2500,3.9,NA,58,NA,10,4.6,6.2,2500,44,NA,NA,2.7,3.8,1.49,9200,20,350,8.3,159,880,18.3,17.8,0.039,7.14,NA,"36.372033","-115.683267"
"269","SCNF_18","944","letharia",NA,2006,"PIXE",0.191,0.122,NA,NA,0.0284,0.01,174,2.99,NA,73,NA,5.9,4.22,1.55,254,94,NA,NA,2.47,7.42,3.7,232,15.3,35.6,10.5,33.7,73.4,5.09,8.68,0.05,7.13,NA,"44.41088","-115.1851"
"270","MI_ReInvent_48","1003","usnea",NA,2003,"PIXE",0.7242,0.2295,NA,NA,0.0363,0.0573,174,2,NA,58.6,NA,2.95,1.94,3.85,331,82.1,NA,NA,3.73,4.22,1.96,572,13.7,46.5,7.14,44.6,217,5.14,4.8,0.086,7.118,NA,"47.50327","-112.8877"
"271","MLNF_5","825","xanthomendoza",NA,2002,"PIXE",0.25,0.75,NA,NA,0.198,0.154,2800,3.2,NA,91,NA,10.6,6.2,10.1,2700,75,NA,NA,2.3,18.4,1.42,10700,27,380,8.6,80,970,14.3,10.4,0.126,7.11,NA,"39.311","-111.4877"
"272","MLNF_13","487","xanthomendoza",NA,1996,"PIXE",0.33,1.12,NA,NA,0.25,0.2,3600,2.2,NA,84,NA,14.1,5,9.3,2700,550,NA,NA,3,6.8,1.9,17500,36,380,12.5,84,2900,14.6,12,0.111,7.11,NA,"38.52205","-109.3393"
"273","SCNF_2","100","letharia",1988,NA,"PIXE",0.068,0.033,NA,NA,NA,0.009,NA,0.2,NA,NA,NA,NA,NA,0.18,47.8,32.9,NA,NA,0.01,1.16,0.01,NA,4.27,6.75,0.005,3.89,66.4,0.93,0.43,0.05,7.08,NA,"44.87945","-114.2028"
"274","UNF_1","733","xanthomendoza",NA,1999,"PIXE",0.57,0.91,NA,NA,0.165,0.23,3500,2.9,NA,78,NA,16.5,4.9,10.4,3400,129,NA,NA,2.7,15.1,2.3,15400,37,480,12.7,88,4600,13.6,17.8,NA,7.08,NA,NA,NA
"275","UNF_3","728","xanthomendoza",NA,1998,"PIXE",0.62,0.87,NA,NA,0.156,0.197,4500,5.8,NA,100,NA,18.9,7.1,10.1,4800,166,NA,NA,3.8,10.9,2.3,19300,42,680,21,74,3600,17.1,20,NA,7.06,NA,NA,NA
"276","SCNF_6","292","letharia",NA,1995,"PIXE",0.288,0.248,NA,NA,NA,0.107,NA,2.54,NA,NA,NA,0.01,1.8,3.86,783,NA,90.7,NA,1.64,14.5,0.01,NA,15,111,0.005,28.9,614,7.89,2.82,0.13,7.05,NA,"44.76857","-113.3694"
"277","Idaho, Lemhi co., Salmon and Challis NF, Colson Creek at beginning of switchbacks","396","letharia",NA,1995,"PIXE",0.367,0.319,NA,NA,NA,0.049,NA,1.03,NA,NA,NA,NA,NA,2.93,355,136,NA,NA,NA,4.85,NA,NA,27.1,50.4,NA,32.3,218,3.83,1.7,0.0907,7.04,NA,NA,NA
"278","MLNF_7","817","rhizoplaca",NA,2002,"PIXE",5.8,0.29,NA,NA,0.089,0.071,3800,3.9,NA,77,NA,20,5.4,6.1,2600,49,NA,NA,3.3,13.2,3.2,14200,127,370,11.3,35,320,5.2,9.4,0.174,7.03,NA,"39.51842","-111.7335"
"279","Idaho, Custo Co., Salmon and Challis NF, Middle Canyon","399","rhizoplaca",NA,1995,"PIXE",4.38,0.414,NA,NA,NA,0.165,NA,3.69,NA,NA,NA,NA,3.97,6.69,1880,39.3,NA,NA,1.68,19.9,NA,NA,42.3,267.7,NA,66.8,275,3.62,6.74,0.1,7.02,NA,NA,NA
"280","Idaho, Lemhi co., Salmon and Challis NF, Colson Creek in vicinity of guard station","394","letharia",NA,1995,"PIXE",0.117,0.318,NA,NA,NA,0.062,NA,0.94,NA,NA,NA,NA,2.08,2.44,460,41.2,NA,NA,0.56,3.99,0.48,NA,10.3,65.8,NA,21.7,227,2.11,NA,0.112,6.99,NA,NA,NA
"281","UNF_3","646","xanthomendoza",NA,1998,"PIXE",0.69,0.88,NA,NA,0.196,0.28,NA,3.2,NA,54,NA,15.3,6.2,10.3,2700,70,NA,NA,2.6,11.6,1.9,NA,32,390,11.4,70.58,0.28,11.8,14.6,NA,6.92,NA,NA,NA
"282","SCNF_6","293","rhizoplaca",NA,1992,"PIXE",0.923,0.337,NA,NA,NA,0.0724,NA,3.46,NA,NA,NA,NA,2.65,5.29,1960,28.6,NA,NA,1.42,23.5,NA,NA,30.5,3284,NA,26.6,275,NA,5.74,0.199,6.9,NA,"44.76857","-113.3694"
"283","SCNF_17","363","letharia",NA,1997,"PIXE",0.23,0.23,NA,NA,0.067,0.037,105,1.42,NA,45,NA,2.2,3.1,1.18,200,113,NA,NA,1.23,3.8,1.69,2300,11.1,29,7.9,30,1800,13,4.9,0.04,6.9,NA,"44.4433","-115.4457"
"284","UNF_3","742","xanthomendoza",NA,1999,"PIXE",0.6246,0.7266,NA,NA,0.0948,0.179,2243,4,NA,77,NA,19,4,10,3599,88,NA,NA,3,10,3,10329,39,519,13,78,1329,14,22,NA,6.9,NA,NA,NA
"285","Idaho, Lemhi Co., Salmon and Challis NF, Bear Valley","393","letharia",NA,1995,"PIXE",0.414,0.257,NA,NA,NA,0.072,NA,1.73,NA,NA,NA,NA,NA,2.33,255,100,NA,NA,0.31,7.24,NA,NA,19,37.1,NA,18.9,314,2.31,5.07,0.123,6.87,NA,NA,NA
"286","HTNF97_05_5","980","xanthomendoza",NA,2007,"PIXE",0.169,0.613,NA,NA,0.1139,0.09,568,2.13,NA,102,NA,9.75,3.11,7.8,2318,57,NA,NA,4.27,5.7,1.82,2772,16,338,9.23,148,1059,10.1,13.1,0.05,6.86,NA,"36.2854","-115.728217"
"287","MI_ReInvent_21","300","letharia",NA,1994,"PIXE",0.349,0.15,NA,NA,NA,0.0478,NA,1.49,NA,NA,NA,0.01,2.21,1.41,505,192,NA,NA,0.575,8.72,0.01,NA,14.1,73.7,3.25,27.1,210,8.87,4.02,0.052,6.852,NA,"45.677","-114.7914"
"288","SCNF_19","357","usnea",NA,1995,"PIXE",0.95,0.31,NA,NA,0.074,0.09,NA,2.3,NA,63,NA,6.6,2.7,3.2,540,42,NA,NA,1.56,10.6,2.2,NA,17.2,79,8.5,26,920,15.8,4.5,0.123,6.84,NA,"43.71343","-113.1004"
"289","NPNF_2","1178","letharia",2009,NA,"nk",0.53,0.35,0.088,0.33,0.097,0.041,NA,0.7,NA,62.9,0.31,0.43,3.46,3.47,180.18,140.14,0.27,11.8,1.71,2.8,0.7,30.41,31.47,26.39,0.005,34.71,NA,NA,NA,0.099,6.83,NA,"45.63252","116.01366"
"290","UNF_1","726","xanthomendoza",NA,1998,"PIXE",0.4,0.91,NA,NA,0.139,0.181,2600,2,NA,62,NA,14.2,4.8,10.1,2800,73,NA,NA,2.9,12,2.2,11500,29,410,10.9,71,4400,11.4,20,NA,6.83,NA,NA,NA
"291","MI_ReInvent_16","886","letharia",NA,2001,"PIXE",0.2013,0.4191,NA,NA,0.1742,0.2142,NA,3.87,NA,53.5,NA,4.25,2.84,7.16,710,36.1,NA,NA,1.86,32.3,2.24,3034,10,104,6.91,49.1,NA,NA,NA,0.146,6.827,NA,"46.82258","-111.815"
"292","MI_ReInvent_23","851","letharia",NA,2001,"PIXE",0.2067,0.1092,NA,NA,0.0566,0.0236,NA,2.16,NA,34.8,NA,1.91,1.65,1.96,144,43.9,NA,NA,1.42,7.05,2.21,301,14.1,21.1,7.06,25.1,NA,NA,NA,0.078,6.825,NA,"45.86725","-114.7303"
"293","Idaho, Custo Co., Salmon and Challis NF, Middle Canyon","398","letharia",NA,1995,"PIXE",0.867,0.498,NA,NA,NA,0.09,NA,1.53,NA,NA,NA,NA,1.31,2.79,364,47.9,NA,NA,NA,9.23,NA,NA,35.2,53.4,NA,36.3,562,5.65,2.39,0.0769,6.82,NA,NA,NA
"294","NPNF_3","1179","letharia",2009,NA,"nk",0.21,0.26,0.044,0.09,0.056,0.066,NA,1.25,NA,14.06,0.29,0.32,3.63,4.02,372.96,54.36,0.25,18.44,2.37,12.08,0.01,13.15,5.5,54.75,0.005,22.29,NA,NA,NA,0.18,6.81,NA,"45.61468","115.93528"
"295","SCNF_10","760","letharia",NA,1999,"PIXE",0.75,0.41,NA,NA,0.114,0.09,710,3.5,NA,64,NA,4.6,2.5,3.8,620,173,NA,NA,1.5,5.6,2.1,2900,11.6,91,6.3,31,410,6.4,4.2,0.12,6.81,NA,"44.74215","-113.6305"
"296","MI_ReInvent_5","788","letharia",NA,2000,"PIXE",0.4792,0.3481,NA,NA,0.116,0.0609,NA,2,NA,31,NA,3,2,5,299,117,NA,NA,1,7,1,983,32,44,5,39,NA,NA,NA,0.128,6.8,NA,"46.00072","-113.0659"
"297","MI_ReInvent_22","296","letharia",NA,1994,"PIXE",0.23,0.211,NA,NA,NA,0.0346,NA,0.02,NA,NA,NA,0.01,0.085,0.84,195,90.4,NA,NA,0.01,0.43,0.01,NA,17.7,28.7,0.005,21.3,NA,NA,NA,0.039,6.794,NA,"45.70215","-114.7148"
"298","Idaho, Lemhi co., Salmon and Challis NF, Colson Creek in vicinity of guard station","397","xanthoparmelia",NA,1995,"PIXE",1.64,0.511,NA,NA,NA,0.107,NA,4.57,NA,NA,NA,15.5,6.38,9.28,5400,122,NA,NA,4.01,5.98,NA,NA,50.66,79.5,19,55.7,498,11,17.8,0.167,6.79,NA,NA,NA
"299","MI_ReInvent_38","928","usnea",NA,2003,"PIXE",0.3719,0.3343,NA,NA,0.2057,0.0836,138,3.53,NA,58,NA,2.86,3.01,4.58,203,232,NA,NA,1.67,11.7,3.98,408,14.7,29.9,8.21,42.7,563,4.93,7.11,0.107,6.789,NA,"47.25982","-113.4245"
"300","MI_ReInvent_44","996","usnea",NA,2003,"PIXE",0.6658,0.2717,NA,NA,0.0271,0.0718,83.7,1.54,NA,43.7,NA,3.33,2.4,3.54,262,55.6,NA,NA,1.25,3.76,1.2,479,10.7,38.6,6.63,32.8,172,3.36,3.06,0.108,6.788,NA,"48.16152","-112.9007"
